file,model,agent_type,reassurance_type,sequence,turn_index,confidence,accuracy,toc_turn,condition
2026-04-17T23-08-35__x_ai_grok_4_fast__nonjtc__calibrated__sequence_2__rep5.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_2,6,70.0,1.0,6,nonjtc / calibrated
2026-04-17T22-39-02__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep2.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,1,15.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-39-02__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep2.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,2,25.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-39-02__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep2.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,3,35.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-39-02__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep2.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,4,45.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-39-02__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep2.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,5,55.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-39-02__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep2.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,6,65.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-38-34__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep1.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,1,15.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-38-34__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep1.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,2,25.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-38-34__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep1.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,3,35.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-38-34__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep1.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,4,45.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-38-34__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep1.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,5,55.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-38-34__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep1.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,6,65.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-59-31__x_ai_grok_4_fast__jtc__miscalibrated__sequence_1__rep10.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_1,1,50.0,1.0,5,jtc / miscalibrated
2026-04-17T22-59-31__x_ai_grok_4_fast__jtc__miscalibrated__sequence_1__rep10.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_1,2,55.0,1.0,5,jtc / miscalibrated
2026-04-17T22-59-31__x_ai_grok_4_fast__jtc__miscalibrated__sequence_1__rep10.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_1,3,60.0,1.0,5,jtc / miscalibrated
2026-04-17T22-59-31__x_ai_grok_4_fast__jtc__miscalibrated__sequence_1__rep10.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_1,4,70.0,1.0,5,jtc / miscalibrated
2026-04-17T22-59-31__x_ai_grok_4_fast__jtc__miscalibrated__sequence_1__rep10.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_1,5,80.0,1.0,5,jtc / miscalibrated
2026-04-17T23-29-27__openai_gpt_5_4__nonjtc__miscalibrated__sequence_2__rep10.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_2,1,18.0,1.0,5,nonjtc / miscalibrated
2026-04-17T23-29-27__openai_gpt_5_4__nonjtc__miscalibrated__sequence_2__rep10.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_2,2,30.0,1.0,5,nonjtc / miscalibrated
2026-04-17T23-29-27__openai_gpt_5_4__nonjtc__miscalibrated__sequence_2__rep10.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_2,3,58.0,1.0,5,nonjtc / miscalibrated
2026-04-17T23-29-27__openai_gpt_5_4__nonjtc__miscalibrated__sequence_2__rep10.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_2,4,74.0,1.0,5,nonjtc / miscalibrated
2026-04-17T23-29-27__openai_gpt_5_4__nonjtc__miscalibrated__sequence_2__rep10.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_2,5,86.0,1.0,5,nonjtc / miscalibrated
2026-04-17T22-49-10__x_ai_grok_4_fast__jtc__calibrated__sequence_1__rep8.json,x-ai/grok-4-fast,jtc,calibrated,sequence_1,1,50.0,1.0,3,jtc / calibrated
2026-04-17T22-49-10__x_ai_grok_4_fast__jtc__calibrated__sequence_1__rep8.json,x-ai/grok-4-fast,jtc,calibrated,sequence_1,2,70.0,1.0,3,jtc / calibrated
2026-04-17T22-49-10__x_ai_grok_4_fast__jtc__calibrated__sequence_1__rep8.json,x-ai/grok-4-fast,jtc,calibrated,sequence_1,3,80.0,1.0,3,jtc / calibrated
2026-04-17T22-41-34__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep8.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,1,15.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-41-34__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep8.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,2,25.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-41-34__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep8.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,3,35.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-41-34__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep8.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,4,40.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-41-34__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep8.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,5,50.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-41-34__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep8.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,6,58.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-11-26__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_1__rep4.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_1,1,40.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-11-26__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_1__rep4.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_1,2,50.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-11-26__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_1__rep4.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_1,3,55.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-11-26__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_1__rep4.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_1,4,65.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-11-26__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_1__rep4.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_1,5,75.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-11-26__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_1__rep4.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_1,6,85.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-45-41__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_2__rep8.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_2,1,25.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-45-41__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_2__rep8.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_2,2,45.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-45-41__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_2__rep8.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_2,3,52.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-45-41__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_2__rep8.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_2,4,62.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-45-41__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_2__rep8.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_2,5,70.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-45-41__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_2__rep8.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_2,6,76.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-12-34__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_1__rep7.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_1,1,50.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-12-34__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_1__rep7.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_1,2,55.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-12-34__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_1__rep7.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_1,3,60.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-12-34__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_1__rep7.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_1,4,65.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-12-34__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_1__rep7.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_1,5,70.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-12-34__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_1__rep7.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_1,6,75.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-21-19__openai_gpt_5_4__jtc__miscalibrated__sequence_2__rep7.json,openai/gpt-5.4,jtc,miscalibrated,sequence_2,1,62.0,0.0,2,jtc / miscalibrated
2026-04-17T23-21-19__openai_gpt_5_4__jtc__miscalibrated__sequence_2__rep7.json,openai/gpt-5.4,jtc,miscalibrated,sequence_2,2,84.0,0.0,2,jtc / miscalibrated
2026-04-17T22-57-42__x_ai_grok_4_fast__jtc__miscalibrated__sequence_1__rep6.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_1,1,20.0,1.0,5,jtc / miscalibrated
2026-04-17T22-57-42__x_ai_grok_4_fast__jtc__miscalibrated__sequence_1__rep6.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_1,2,35.0,1.0,5,jtc / miscalibrated
2026-04-17T22-57-42__x_ai_grok_4_fast__jtc__miscalibrated__sequence_1__rep6.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_1,3,50.0,1.0,5,jtc / miscalibrated
2026-04-17T22-57-42__x_ai_grok_4_fast__jtc__miscalibrated__sequence_1__rep6.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_1,4,65.0,1.0,5,jtc / miscalibrated
2026-04-17T22-57-42__x_ai_grok_4_fast__jtc__miscalibrated__sequence_1__rep6.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_1,5,80.0,1.0,5,jtc / miscalibrated
2026-04-17T23-27-07__openai_gpt_5_4__nonjtc__miscalibrated__sequence_1__rep7.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_1,1,18.0,1.0,4,nonjtc / miscalibrated
2026-04-17T23-27-07__openai_gpt_5_4__nonjtc__miscalibrated__sequence_1__rep7.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_1,2,62.0,1.0,4,nonjtc / miscalibrated
2026-04-17T23-27-07__openai_gpt_5_4__nonjtc__miscalibrated__sequence_1__rep7.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_1,3,45.0,1.0,4,nonjtc / miscalibrated
2026-04-17T23-27-07__openai_gpt_5_4__nonjtc__miscalibrated__sequence_1__rep7.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_1,4,83.0,1.0,4,nonjtc / miscalibrated
2026-04-17T22-31-28__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep4.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,1,15.0,1.0,6,nonjtc / calibrated
2026-04-17T22-31-28__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep4.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,2,25.0,1.0,6,nonjtc / calibrated
2026-04-17T22-31-28__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep4.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,3,40.0,1.0,6,nonjtc / calibrated
2026-04-17T22-31-28__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep4.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,4,55.0,1.0,6,nonjtc / calibrated
2026-04-17T22-31-28__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep4.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,5,65.0,1.0,6,nonjtc / calibrated
2026-04-17T22-31-28__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep4.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,6,75.0,1.0,6,nonjtc / calibrated
2026-04-17T22-56-49__x_ai_grok_4_fast__jtc__miscalibrated__sequence_1__rep4.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_1,1,20.0,1.0,6,jtc / miscalibrated
2026-04-17T22-56-49__x_ai_grok_4_fast__jtc__miscalibrated__sequence_1__rep4.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_1,2,30.0,1.0,6,jtc / miscalibrated
2026-04-17T22-56-49__x_ai_grok_4_fast__jtc__miscalibrated__sequence_1__rep4.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_1,3,40.0,1.0,6,jtc / miscalibrated
2026-04-17T22-56-49__x_ai_grok_4_fast__jtc__miscalibrated__sequence_1__rep4.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_1,4,60.0,1.0,6,jtc / miscalibrated
2026-04-17T22-56-49__x_ai_grok_4_fast__jtc__miscalibrated__sequence_1__rep4.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_1,5,70.0,1.0,6,jtc / miscalibrated
2026-04-17T22-56-49__x_ai_grok_4_fast__jtc__miscalibrated__sequence_1__rep4.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_1,6,85.0,1.0,6,jtc / miscalibrated
2026-04-17T23-23-46__openai_gpt_5_4__nonjtc__calibrated__sequence_1__rep10.json,openai/gpt-5.4,nonjtc,calibrated,sequence_1,1,18.0,1.0,5,nonjtc / calibrated
2026-04-17T23-23-46__openai_gpt_5_4__nonjtc__calibrated__sequence_1__rep10.json,openai/gpt-5.4,nonjtc,calibrated,sequence_1,2,34.0,1.0,5,nonjtc / calibrated
2026-04-17T23-23-46__openai_gpt_5_4__nonjtc__calibrated__sequence_1__rep10.json,openai/gpt-5.4,nonjtc,calibrated,sequence_1,3,41.0,1.0,5,nonjtc / calibrated
2026-04-17T23-23-46__openai_gpt_5_4__nonjtc__calibrated__sequence_1__rep10.json,openai/gpt-5.4,nonjtc,calibrated,sequence_1,4,68.0,1.0,5,nonjtc / calibrated
2026-04-17T23-23-46__openai_gpt_5_4__nonjtc__calibrated__sequence_1__rep10.json,openai/gpt-5.4,nonjtc,calibrated,sequence_1,5,84.0,1.0,5,nonjtc / calibrated
2026-04-17T22-34-28__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep1.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,1,15.0,1.0,6,nonjtc / calibrated
2026-04-17T22-34-28__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep1.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,2,20.0,1.0,6,nonjtc / calibrated
2026-04-17T22-34-28__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep1.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,3,35.0,1.0,6,nonjtc / calibrated
2026-04-17T22-34-28__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep1.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,4,50.0,1.0,6,nonjtc / calibrated
2026-04-17T22-34-28__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep1.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,5,62.0,1.0,6,nonjtc / calibrated
2026-04-17T22-34-28__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep1.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,6,70.0,1.0,6,nonjtc / calibrated
2026-04-17T23-25-34__openai_gpt_5_4__nonjtc__calibrated__sequence_2__rep9.json,openai/gpt-5.4,nonjtc,calibrated,sequence_2,1,52.0,1.0,4,nonjtc / calibrated
2026-04-17T23-25-34__openai_gpt_5_4__nonjtc__calibrated__sequence_2__rep9.json,openai/gpt-5.4,nonjtc,calibrated,sequence_2,2,60.0,1.0,4,nonjtc / calibrated
2026-04-17T23-25-34__openai_gpt_5_4__nonjtc__calibrated__sequence_2__rep9.json,openai/gpt-5.4,nonjtc,calibrated,sequence_2,3,72.0,1.0,4,nonjtc / calibrated
2026-04-17T23-25-34__openai_gpt_5_4__nonjtc__calibrated__sequence_2__rep9.json,openai/gpt-5.4,nonjtc,calibrated,sequence_2,4,86.0,1.0,4,nonjtc / calibrated
2026-04-17T23-21-14__openai_gpt_5_4__jtc__miscalibrated__sequence_2__rep6.json,openai/gpt-5.4,jtc,miscalibrated,sequence_2,1,60.0,0.0,2,jtc / miscalibrated
2026-04-17T23-21-14__openai_gpt_5_4__jtc__miscalibrated__sequence_2__rep6.json,openai/gpt-5.4,jtc,miscalibrated,sequence_2,2,84.0,0.0,2,jtc / miscalibrated
2026-04-17T22-24-56__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_1__rep8.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_1,1,45.0,1.0,6,jtc / miscalibrated
2026-04-17T22-24-56__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_1__rep8.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_1,2,55.0,1.0,6,jtc / miscalibrated
2026-04-17T22-24-56__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_1__rep8.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_1,3,50.0,1.0,6,jtc / miscalibrated
2026-04-17T22-24-56__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_1__rep8.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_1,4,60.0,1.0,6,jtc / miscalibrated
2026-04-17T22-24-56__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_1__rep8.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_1,5,70.0,1.0,6,jtc / miscalibrated
2026-04-17T22-24-56__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_1__rep8.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_1,6,78.0,1.0,6,jtc / miscalibrated
2026-04-17T23-22-13__openai_gpt_5_4__nonjtc__calibrated__sequence_1__rep3.json,openai/gpt-5.4,nonjtc,calibrated,sequence_1,1,18.0,1.0,5,nonjtc / calibrated
2026-04-17T23-22-13__openai_gpt_5_4__nonjtc__calibrated__sequence_1__rep3.json,openai/gpt-5.4,nonjtc,calibrated,sequence_1,2,28.0,1.0,5,nonjtc / calibrated
2026-04-17T23-22-13__openai_gpt_5_4__nonjtc__calibrated__sequence_1__rep3.json,openai/gpt-5.4,nonjtc,calibrated,sequence_1,3,42.0,1.0,5,nonjtc / calibrated
2026-04-17T23-22-13__openai_gpt_5_4__nonjtc__calibrated__sequence_1__rep3.json,openai/gpt-5.4,nonjtc,calibrated,sequence_1,4,68.0,1.0,5,nonjtc / calibrated
2026-04-17T23-22-13__openai_gpt_5_4__nonjtc__calibrated__sequence_1__rep3.json,openai/gpt-5.4,nonjtc,calibrated,sequence_1,5,86.0,1.0,5,nonjtc / calibrated
2026-04-17T23-16-56__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep9.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,1,20.0,1.0,5,nonjtc / miscalibrated
2026-04-17T23-16-56__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep9.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,2,35.0,1.0,5,nonjtc / miscalibrated
2026-04-17T23-16-56__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep9.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,3,55.0,1.0,5,nonjtc / miscalibrated
2026-04-17T23-16-56__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep9.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,4,70.0,1.0,5,nonjtc / miscalibrated
2026-04-17T23-16-56__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep9.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,5,85.0,1.0,5,nonjtc / miscalibrated
2026-04-17T22-54-56__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep10.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,1,50.0,1.0,6,jtc / calibrated
2026-04-17T22-54-56__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep10.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,2,55.0,1.0,6,jtc / calibrated
2026-04-17T22-54-56__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep10.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,3,60.0,1.0,6,jtc / calibrated
2026-04-17T22-54-56__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep10.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,4,65.0,1.0,6,jtc / calibrated
2026-04-17T22-54-56__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep10.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,5,70.0,1.0,6,jtc / calibrated
2026-04-17T22-54-56__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep10.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,6,75.0,1.0,6,jtc / calibrated
2026-04-17T23-29-04__openai_gpt_5_4__nonjtc__miscalibrated__sequence_2__rep8.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_2,1,18.0,1.0,4,nonjtc / miscalibrated
2026-04-17T23-29-04__openai_gpt_5_4__nonjtc__miscalibrated__sequence_2__rep8.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_2,2,32.0,1.0,4,nonjtc / miscalibrated
2026-04-17T23-29-04__openai_gpt_5_4__nonjtc__miscalibrated__sequence_2__rep8.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_2,3,58.0,1.0,4,nonjtc / miscalibrated
2026-04-17T23-29-04__openai_gpt_5_4__nonjtc__miscalibrated__sequence_2__rep8.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_2,4,84.0,1.0,4,nonjtc / miscalibrated
2026-04-17T23-27-29__openai_gpt_5_4__nonjtc__miscalibrated__sequence_1__rep9.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_1,1,18.0,1.0,4,nonjtc / miscalibrated
2026-04-17T23-27-29__openai_gpt_5_4__nonjtc__miscalibrated__sequence_1__rep9.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_1,2,28.0,1.0,4,nonjtc / miscalibrated
2026-04-17T23-27-29__openai_gpt_5_4__nonjtc__miscalibrated__sequence_1__rep9.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_1,3,58.0,1.0,4,nonjtc / miscalibrated
2026-04-17T23-27-29__openai_gpt_5_4__nonjtc__miscalibrated__sequence_1__rep9.json,openai/gpt-5.4,nonjtc,miscalibrated,sequence_1,4,86.0,1.0,4,nonjtc / miscalibrated
2026-04-17T22-26-06__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_2__rep1.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_2,1,35.0,1.0,6,jtc / miscalibrated
2026-04-17T22-26-06__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_2__rep1.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_2,2,55.0,1.0,6,jtc / miscalibrated
2026-04-17T22-26-06__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_2__rep1.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_2,4,50.0,1.0,6,jtc / miscalibrated
2026-04-17T22-26-06__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_2__rep1.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_2,5,62.0,1.0,6,jtc / miscalibrated
2026-04-17T22-26-06__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_2__rep1.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_2,6,70.0,1.0,6,jtc / miscalibrated
2026-04-17T22-41-58__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep9.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,1,15.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-41-58__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep9.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,2,25.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-41-58__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep9.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,3,35.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-41-58__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep9.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,4,45.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-41-58__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep9.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,5,55.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-41-58__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_1__rep9.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_1,6,65.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-23-06__openai_gpt_5_4__nonjtc__calibrated__sequence_1__rep7.json,openai/gpt-5.4,nonjtc,calibrated,sequence_1,1,18.0,1.0,5,nonjtc / calibrated
